Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Subject,Recorded_Message_Or_Robocall
7345361100,2018-02-28 11:24:38,2018-02-28 11:15:00,LIVONIA,Michigan,No Subject Provided,Y
2064587397,2018-02-28 11:24:41,2018-02-28 09:44:00,,Alabama,"Calls pretending to be government, businesses, or family and friends",Y
4065948291,2018-02-28 11:24:42,2018-02-28 09:02:00,Helena,Montana,Warranties  & protection plans,Y
9282123628,2018-02-28 11:24:43,2018-02-28 09:15:00,Tucson,Arizona,Other,Y
5162190212,2018-02-28 11:24:55,2018-02-27 13:19:00,,New York,No Subject Provided,Y
8502220378,2018-02-28 11:24:55,2018-02-28 10:23:00,PENSACOLA,Florida,"Reducing your debt (credit cards, mortgage, student loans)",Y
2176668064,2018-02-28 11:24:57,2018-02-28 10:42:00,Jackson,New Jersey,Dropped call or no message,N
2038680121,2018-02-28 11:25:03,2018-02-28 11:17:00,Branford,Connecticut,No Subject Provided,N
,2018-02-28 11:25:04,2018-02-28 11:15:00,,California,No Subject Provided,Y
5206237232,2018-02-28 11:25:07,2018-02-27 13:48:00,Tucson,Arizona,"Calls pretending to be government, businesses, or family and friends",Y
8282443944,2018-02-28 11:25:11,2018-02-28 11:15:00,Granite Falls,North Carolina,"Reducing your debt (credit cards, mortgage, student loans)",Y
2512503403,2018-02-28 11:25:49,2018-02-19 14:58:00,,Alabama,No Subject Provided,N
2392176925,2018-02-28 11:25:48,2018-02-28 11:06:00,,Pennsylvania,No Subject Provided,N
2154705074,2018-02-28 11:26:10,2018-02-28 11:00:00,,Pennsylvania,No Subject Provided,N
7862336420,2018-02-28 11:25:13,2018-02-28 00:00:00,,Georgia,Other,Y
7044462741,2018-02-28 11:25:13,2018-02-28 11:20:00,Ellicott City,Maryland,"Reducing your debt (credit cards, mortgage, student loans)",Y
8179095144,2018-02-28 11:25:14,2018-02-28 10:19:00,Arlington,Texas,"Reducing your debt (credit cards, mortgage, student loans)",Y
9104487091,2018-02-28 11:25:14,2018-02-28 11:15:00,Angier,North Carolina,"Reducing your debt (credit cards, mortgage, student loans)",Y
8438102353,2018-02-28 11:25:16,2018-02-28 11:22:00,Johns Island,South Carolina,"Reducing your debt (credit cards, mortgage, student loans)",Y
4408753354,2018-02-28 11:26:33,2018-02-28 10:12:00,,Ohio,No Subject Provided,N
6309027112,2018-02-28 11:25:18,2018-02-28 11:14:00,Buffalo,New York,"Reducing your debt (credit cards, mortgage, student loans)",Y
6163230060,2018-02-28 11:25:19,2018-02-28 11:15:00,,Georgia,"Calls pretending to be government, businesses, or family and friends",Y
3013322618,2018-02-28 11:25:20,2018-02-28 11:21:00,Frederick,Maryland,"Reducing your debt (credit cards, mortgage, student loans)",Y
2177782526,2018-02-28 11:25:21,2018-02-28 00:00:00,,Illinois,No Subject Provided,Y
5034952080,2018-02-28 11:25:22,2018-02-26 10:55:00,San Marcos,California,Other,Y
4172289857,2018-02-28 11:25:23,2018-02-20 16:04:00,Vista,California,Dropped call or no message,N
2064587324,2018-02-28 11:25:27,2018-02-27 15:42:00,,Alabama,"Calls pretending to be government, businesses, or family and friends",Y
9253171309,2018-02-28 11:25:28,2018-02-28 08:16:00,,California,"Energy, solar,  & utilities",N
5036661875,2018-02-28 11:25:30,2018-02-27 09:33:00,,Oregon,Dropped call or no message,Y
1176022357501,2018-02-28 11:25:31,2018-02-27 18:01:00,DIXON,California,Dropped call or no message,Y
2405341752,2018-02-28 11:25:32,2018-02-25 13:14:00,Fairfield,Illinois,No Subject Provided,Y
9292070908,2018-02-28 11:25:33,2018-02-27 08:06:00,,Florida,Dropped call or no message,N
3142078352,2018-02-28 11:25:34,2018-02-28 10:20:00,Liberty,Missouri,Medical  & prescriptions,N
3153329202,2018-02-28 11:25:36,2018-02-28 11:24:00,,New Jersey,Other,Y
3602081034,2018-02-28 11:25:37,2018-02-26 10:48:00,,North Carolina,No Subject Provided,Y
8003182594,2018-02-28 11:25:42,2018-02-19 09:31:00,Wetumpka,Alabama,Medical  & prescriptions,Y
2563460520,2018-02-28 11:25:46,2018-02-28 11:23:00,Greensboro,North Carolina,No Subject Provided,Y
5203405113,2018-02-28 11:25:48,2018-02-28 09:54:00,Smyrna,Tennessee,"Reducing your debt (credit cards, mortgage, student loans)",Y
4134933878,2018-02-28 11:25:51,2018-02-28 08:15:00,,California,Computer  & technical support,Y
8283816530,2018-02-28 11:25:51,2018-02-28 09:18:00,Claremont,North Carolina,No Subject Provided,N
9729786337,2018-02-28 11:25:53,2018-02-28 10:31:00,,Alabama,No Subject Provided,N
117705368469,2018-02-28 11:25:53,2018-02-28 09:49:00,GAINESVILLE,Georgia,No Subject Provided,Y
4029802287,2018-02-28 11:25:53,2018-02-28 10:07:00,omaha,Nebraska,No Subject Provided,N
8479107018,2018-02-28 11:25:53,2018-02-22 09:47:00,Geneva,Illinois,"Reducing your debt (credit cards, mortgage, student loans)",Y
,2018-02-28 11:25:54,2018-02-23 17:10:00,,New York,No Subject Provided,Y
8608680121,2018-02-28 11:25:54,2018-02-27 15:03:00,,Connecticut,No Subject Provided,Y
6652161098,2018-02-28 11:25:54,2018-02-28 11:20:00,BRISTOL,Rhode Island,Medical  & prescriptions,N
8445560352,2018-02-28 11:25:54,2018-02-23 18:55:00,Sylmar,California,No Subject Provided,N
6787938499,2018-02-28 11:25:56,2018-02-28 11:19:00,Lawrenceville,Georgia,Vacation  & timeshares,Y
3127751287,2018-02-28 11:25:57,2018-02-28 10:25:00,,Wisconsin,"Calls pretending to be government, businesses, or family and friends",N
2245158110,2018-02-28 11:26:02,2018-02-28 10:25:00,,Illinois,No Subject Provided,N
7862336420,2018-02-28 11:26:02,2018-02-28 07:58:00,,Washington,"Calls pretending to be government, businesses, or family and friends",Y
4697320299,2018-02-28 11:26:06,2018-02-28 10:24:00,,Texas,Other,Y
8432526684,2018-02-28 11:26:06,2018-02-28 11:23:00,,South Carolina,No Subject Provided,Y
8433681612,2018-02-28 11:26:07,2018-02-28 11:16:00,Bluffton,South Carolina,"Reducing your debt (credit cards, mortgage, student loans)",Y
,2018-02-28 11:26:07,2018-02-27 10:36:00,,Iowa,No Subject Provided,N
2314994598,2018-02-28 11:26:09,2018-02-26 10:18:00,,Michigan,"Reducing your debt (credit cards, mortgage, student loans)",Y
4702749459,2018-02-28 11:26:10,2018-02-27 15:28:00,,Idaho,"Lotteries, prizes  & sweepstakes",Y
4252647012,2018-02-28 11:26:11,2018-02-28 11:11:00,Smithtown,New York,"Calls pretending to be government, businesses, or family and friends",Y
8283725352,2018-02-28 11:26:14,2018-02-28 11:00:00,Swannanoa,North Carolina,Warranties  & protection plans,N
8002041192,2018-02-28 11:26:17,2018-02-27 12:30:00,Roscoe,Illinois,No Subject Provided,Y
7862171954,2018-02-28 11:26:22,2018-02-28 11:22:00,Hampton,Georgia,Other,N
8472589870,2018-02-28 11:26:22,2018-02-28 09:10:00,Vernon Hills,Illinois,Medical  & prescriptions,Y
2072324320,2018-02-28 11:26:22,2018-02-28 11:19:00,Johns Island,South Carolina,No Subject Provided,Y
9093150511,2018-02-28 11:26:23,2018-02-28 11:20:00,Setauket,New York,"Reducing your debt (credit cards, mortgage, student loans)",Y
9124143241,2018-02-28 11:26:24,2018-02-28 00:00:00,Pooler,Georgia,"Lotteries, prizes  & sweepstakes",Y
8658035441,2018-02-28 11:26:25,2018-02-28 09:20:00,orlando,Florida,Home security  & alarms,Y
9012671785,2018-02-28 11:26:25,2018-02-27 17:17:00,Arlington,Tennessee,"Reducing your debt (credit cards, mortgage, student loans)",Y
3074643934,2018-02-28 11:26:28,2018-02-28 08:13:00,Van Nuys,California,Medical  & prescriptions,N
7035937542,2018-02-28 11:26:28,2018-02-28 09:29:00,,Virginia,"Reducing your debt (credit cards, mortgage, student loans)",Y
3033308356,2018-02-28 11:26:28,2018-02-28 09:08:00,EVERGREEN,Colorado,Warranties  & protection plans,Y
5635434495,2018-02-28 11:26:28,2018-02-28 10:23:00,,Iowa,Vacation  & timeshares,N
7868141569,2018-02-28 11:26:29,2018-02-28 11:14:00,Sunrise,Florida,Other,N
3044100685,2018-02-28 11:26:30,2018-02-26 19:54:00,Beckley,West Virginia,No Subject Provided,Y
2026461379,2018-02-28 11:26:30,2018-02-28 11:25:00,,Virginia,Dropped call or no message,Y
8068813386,2018-02-28 11:26:32,2018-02-28 10:20:00,Amarillo,Texas,Home security  & alarms,N
7738150321,2018-02-28 11:26:33,2018-02-28 09:45:00,,Illinois,No Subject Provided,Y
5529689447,2018-02-28 11:26:33,2018-02-28 08:21:00,,California,Medical  & prescriptions,N
3232838003,2018-02-28 11:26:34,2018-02-28 08:00:00,Los angeles,California,Dropped call or no message,Y
7062041596,2018-02-28 11:26:39,2018-02-28 09:19:00,Evans,Georgia,Dropped call or no message,Y
2055652007,2018-02-28 11:26:46,2018-02-25 00:00:00,Fairfield,Illinois,No Subject Provided,Y
7545518250,2018-02-28 11:26:47,2018-02-22 13:51:00,Sylmar,California,Vacation  & timeshares,N
2055671599,2018-02-28 11:26:48,2018-02-28 09:03:00,,Alabama,"Calls pretending to be government, businesses, or family and friends",Y
5162179615,2018-02-28 11:26:49,2018-02-21 12:35:00,,New York,No Subject Provided,Y
8668622150,2018-02-28 11:26:50,2018-02-28 11:19:00,Ponte Vedra,Florida,Other,N
3182259463,2018-02-28 11:26:52,2018-02-27 15:18:00,Lafayette,Louisiana,"Reducing your debt (credit cards, mortgage, student loans)",Y
6127512625,2018-02-28 11:26:54,2018-02-28 08:57:00,Goodyear,Arizona,Vacation  & timeshares,Y
88282443944,2018-02-28 11:26:56,2018-02-28 09:43:00,Granite Falls,North Carolina,"Reducing your debt (credit cards, mortgage, student loans)",Y
3037661584,2018-02-28 11:26:57,2018-02-28 09:20:00,Castle Rock,Colorado,"Calls pretending to be government, businesses, or family and friends",N
6102689613,2018-02-28 11:26:59,2018-02-15 12:19:00,Walnutport,Pennsylvania,"Energy, solar,  & utilities",Y
2482172250,2018-02-28 11:26:59,2018-02-28 10:30:00,Lake Orion,Michigan,Warranties  & protection plans,Y
8326494980,2018-02-28 11:27:00,2018-02-28 10:25:00,,Texas,Home improvement  & cleaning,N
3303141868,2018-02-28 11:27:01,2018-02-26 12:29:00,St. Albans,New York,No Subject Provided,N
4797186189,2018-02-28 11:27:02,2018-02-27 13:00:00,,Arkansas,Other,N
9722208700,2018-02-28 11:27:03,2018-02-28 06:16:00,Benton City,Washington,Dropped call or no message,N
2314996795,2018-02-28 11:27:03,2018-02-28 10:25:00,,Michigan,Dropped call or no message,Y
2032155703,2018-02-28 11:27:06,2018-02-27 10:51:00,Branford,California,No Subject Provided,N
2172039135,2018-02-28 11:27:06,2018-02-28 11:20:00,,Illinois,Other,Y
9092599841,2018-02-28 11:27:12,2018-02-28 08:53:00,,Kentucky,"Reducing your debt (credit cards, mortgage, student loans)",Y
7072155987,2018-02-28 11:27:13,2018-02-12 13:26:00,DIXON,California,Other,Y
5635439621,2018-02-28 11:27:13,2018-02-28 09:17:00,,Iowa,Warranties  & protection plans,Y
8044954843,2018-02-28 11:28:37,2018-02-28 10:30:00,,Virginia,No Subject Provided,N
3034727680,2018-02-28 11:27:21,2018-02-28 09:26:00,LONE TREE,Colorado,"Reducing your debt (credit cards, mortgage, student loans)",N
8287746038,2018-02-28 11:27:24,2018-02-28 11:20:00,Candler,North Carolina,No Subject Provided,Y
7343759042,2018-02-28 11:27:24,2018-02-27 18:51:00,Dearborn,Michigan,Dropped call or no message,N
4023192306,2018-02-28 11:27:25,2017-07-28 10:15:00,Omaha,Nebraska,No Subject Provided,N
8558365802,2018-02-28 11:27:28,2018-02-23 12:49:00,,Missouri,"Calls pretending to be government, businesses, or family and friends",Y
8432746458,2018-02-28 11:27:28,2018-02-27 11:23:00,Bluffton,South Carolina,No Subject Provided,N
9783560044,2018-02-28 11:27:32,2018-02-28 10:29:00,,Alabama,No Subject Provided,N
9175487640,2018-02-28 11:27:33,2018-02-28 11:25:00,white plains,New York,"Reducing your debt (credit cards, mortgage, student loans)",Y
5036668089,2018-02-28 11:27:36,2018-02-24 09:06:00,,Oregon,Dropped call or no message,Y
9712055659,2018-02-28 11:27:41,2018-02-28 10:17:00,Madrid,Iowa,No Subject Provided,N
2314996795,2018-02-28 11:27:42,2018-02-26 12:54:00,,Michigan,"Reducing your debt (credit cards, mortgage, student loans)",Y
4084587503,2018-02-28 11:27:43,2018-02-28 07:02:00,,Washington,"Calls pretending to be government, businesses, or family and friends",Y
3202875991,2018-02-28 11:27:43,2018-02-28 10:17:00,Minnetonka,Minnesota,Dropped call or no message,Y
9292070908,2018-02-28 11:27:46,2018-02-28 09:35:00,North Miami,Florida,Medical  & prescriptions,Y
7137738102,2018-02-28 11:27:47,2018-02-27 16:12:00,Lafayette,Colorado,No Subject Provided,Y
1466688643,2018-02-28 11:27:48,2018-02-27 17:30:00,,Michigan,No Subject Provided,N
9102176117,2018-02-28 11:27:49,2018-02-28 11:25:00,Laurinburg,North Carolina,"Calls pretending to be government, businesses, or family and friends",Y
3202533706,2018-02-28 11:27:49,2018-02-28 10:23:00,St cloud,Minnesota,"Reducing your debt (credit cards, mortgage, student loans)",Y
2402331317,2018-02-28 11:27:51,2018-02-28 11:24:00,Ann Arbor,Michigan,No Subject Provided,Y
2395918724,2018-02-28 11:27:52,2018-02-22 19:21:00,,Florida,No Subject Provided,Y
8324544524,2018-02-28 11:27:53,2018-02-24 10:25:00,TOMBALL,Texas,"Reducing your debt (credit cards, mortgage, student loans)",Y
9014932034,2018-02-28 11:27:54,2018-02-28 10:25:00,Olive Branch,Mississippi,"Lotteries, prizes  & sweepstakes",N
4146876285,2018-02-28 11:27:57,2018-02-28 10:06:00,Chicago,Illinois,"Reducing your debt (credit cards, mortgage, student loans)",Y
9789994929,2018-02-28 11:27:57,2018-02-27 10:27:00,Baytown,Texas,No Subject Provided,Y
9839744449,2018-02-28 11:28:00,2018-02-19 10:20:00,Wetumpka,Alabama,Medical  & prescriptions,Y
5635622717,2018-02-28 11:28:00,2018-02-25 17:27:00,,Iowa,Vacation  & timeshares,N
,2018-02-28 11:28:00,2018-02-28 11:28:00,Decatur,Georgia,"Reducing your debt (credit cards, mortgage, student loans)",Y
2562513499,2018-02-28 11:29:10,2018-02-16 15:37:00,,Alabama,No Subject Provided,N
4326145264,2018-02-28 11:28:07,2018-02-28 11:06:00,Fort Wayne,Indiana,No Subject Provided,Y
2056321698,2018-02-28 11:28:08,2018-02-28 09:51:00,,Alabama,"Reducing your debt (credit cards, mortgage, student loans)",Y
2314205325,2018-02-28 11:28:09,2018-02-28 10:00:00,Sault Ste Marie,Michigan,Other,N
2314204041,2018-02-28 11:28:13,2018-02-28 11:24:00,Cheboygan,Michigan,"Reducing your debt (credit cards, mortgage, student loans)",Y
6105560249,2018-02-28 11:28:13,2018-02-28 11:23:00,Bethlehem,Pennsylvania,Dropped call or no message,N
8282302965,2018-02-28 11:28:13,2018-02-28 11:15:00,Swannanoa,North Carolina,"Reducing your debt (credit cards, mortgage, student loans)",Y
2402331317,2018-02-28 11:28:14,2018-02-27 17:53:00,Aberdeen,Ohio,Medical  & prescriptions,N
9109642899,2018-02-28 11:28:15,2018-02-28 11:26:00,,North Carolina,Vacation  & timeshares,Y
9892601033,2018-02-28 11:28:17,2018-02-28 11:21:00,Lake Orion,Michigan,"Reducing your debt (credit cards, mortgage, student loans)",Y
2568530280,2018-02-28 11:28:17,2018-02-28 00:00:00,Anniston,Alabama,Other,Y
2395918724,2018-02-28 11:28:20,2018-02-23 17:56:00,,Florida,No Subject Provided,Y
7182697958,2018-02-28 11:28:21,2018-02-26 10:20:00,St. Albans,New York,No Subject Provided,N
2489826047,2018-02-28 11:28:22,2018-02-28 11:24:00,,Ohio,"Reducing your debt (credit cards, mortgage, student loans)",Y
23477087944,2018-02-28 11:28:23,2018-02-25 09:45:00,Fairfield,Illinois,No Subject Provided,Y
7275875271,2018-02-28 11:28:25,2018-02-28 11:19:00,Clearwater,Florida,"Energy, solar,  & utilities",N
9372721935,2018-02-28 11:28:26,2018-02-26 14:42:00,Hibbing,Minnesota,"Reducing your debt (credit cards, mortgage, student loans)",Y
5834975676,2018-02-28 11:29:39,2018-02-28 11:17:00,,Pennsylvania,No Subject Provided,
6108727044,2018-02-28 11:28:32,2018-02-28 11:24:00,Brookhaven,Pennsylvania,Other,Y
7072666720,2018-02-28 11:28:33,2018-02-21 18:30:00,DIXON,California,Dropped call or no message,Y
8009452000,2018-02-28 11:28:35,2018-02-28 10:24:00,Mathews,Louisiana,"Reducing your debt (credit cards, mortgage, student loans)",Y
6052067013,2018-02-28 11:28:38,2018-02-28 10:22:00,,Iowa,Medical  & prescriptions,Y
3152585590,2018-02-28 11:28:38,2018-02-28 10:27:00,Ann Arbor,Michigan,No Subject Provided,Y
8033391433,2018-02-28 11:28:38,2018-02-20 09:35:00,Beaufort,South Carolina,Other,N
3866631033,2018-02-28 11:28:40,2018-02-28 11:23:00,,Florida,Warranties  & protection plans,N
8724840410,2018-02-28 11:28:41,2018-02-27 13:14:00,Roscoe,Illinois,No Subject Provided,Y
5712058311,2018-02-28 11:28:42,2018-02-28 10:27:00,Nashville,Tennessee,"Reducing your debt (credit cards, mortgage, student loans)",Y
2625873435,2018-02-28 11:28:42,2018-02-28 11:24:00,,Ohio,"Reducing your debt (credit cards, mortgage, student loans)",Y
6512750474,2018-02-28 11:28:44,2018-02-28 10:25:00,Poplar Bluff,Missouri,Medical  & prescriptions,Y
2028715495,2018-02-28 11:28:45,2018-02-28 19:56:00,canyon country,California,No Subject Provided,Y
7033283027,2018-02-28 11:28:47,2018-02-27 15:55:00,Richmond,Virginia,"Reducing your debt (credit cards, mortgage, student loans)",Y
7632229509,2018-02-28 11:28:47,2018-02-28 10:23:00,Mounds View,Minnesota,Vacation  & timeshares,Y
2035809383,2018-02-28 11:28:50,2018-02-28 08:24:00,,California,Other,N
2177418198,2018-02-28 11:28:52,2018-02-28 10:22:00,New Berlin,Illinois,"Reducing your debt (credit cards, mortgage, student loans)",Y
9194749739,2018-02-28 11:28:53,2018-02-28 10:08:00,,Illinois,No Subject Provided,Y
2028999533,2018-02-28 11:28:53,2018-02-28 11:04:00,,Virginia,No Subject Provided,Y
2038680121,2018-02-28 11:28:54,2018-02-28 11:26:00,sherman,Connecticut,No Subject Provided,Y
2393306710,2018-02-28 11:28:55,2018-02-28 11:17:00,Fort Myers,Florida,Home improvement  & cleaning,N
3346510927,2018-02-28 11:28:55,2018-02-27 18:07:00,Pike Road,Alabama,Charities,Y
2015649496,2018-02-28 11:28:55,2018-02-28 11:35:00,Bergenfield,New Jersey,"Reducing your debt (credit cards, mortgage, student loans)",Y
9722208700,2018-02-28 11:28:56,2018-02-28 07:14:00,,Arizona,No Subject Provided,Y
8777435038,2018-02-28 11:28:57,2018-02-28 11:06:00,Dayton,Ohio,"Calls pretending to be government, businesses, or family and friends",Y
,2018-02-28 11:29:00,2018-02-28 08:55:00,,,No Subject Provided,Y
5136596092,2018-02-28 11:29:00,2018-02-28 10:54:00,Goshen,Ohio,Medical  & prescriptions,Y
,2018-02-28 11:29:01,2018-02-26 16:41:00,,Florida,No Subject Provided,Y
8443736623,2018-02-28 11:29:01,2018-02-28 08:27:00,North Bend,Oregon,No Subject Provided,Y
6282010491,2018-02-28 11:29:02,2018-02-28 10:52:00,North Miami,Florida,Other,Y
9713348320,2018-02-28 11:29:05,2018-02-28 09:25:00,Ogden Utah,Oregon,No Subject Provided,N
2395918724,2018-02-28 11:29:05,2018-02-26 10:19:00,,Florida,No Subject Provided,Y
8157835030,2018-02-28 11:29:06,2018-02-28 10:20:00,Bastrop,Texas,"Reducing your debt (credit cards, mortgage, student loans)",Y
5238558103,2018-02-28 11:29:06,2018-02-27 18:37:00,,Oregon,Dropped call or no message,Y
8037610979,2018-02-28 11:29:08,2018-02-28 11:24:00,Chapin,South Carolina,Medical  & prescriptions,Y
9165200410,2018-02-28 11:29:09,2018-02-27 20:01:00,Somerset,California,Medical  & prescriptions,N
2102187062,2018-02-28 11:29:10,2018-02-28 09:20:00,Santa Fe,New Mexico,"Reducing your debt (credit cards, mortgage, student loans)",Y
2177782526,2018-02-28 11:29:14,2018-02-28 00:00:00,Mundelein,Illinois,No Subject Provided,Y
2244109765,2018-02-28 11:29:15,2018-02-27 15:05:00,,Illinois,"Reducing your debt (credit cards, mortgage, student loans)",Y
2166509995,2018-02-28 11:29:16,2018-02-28 09:35:00,Avon,Ohio,No Subject Provided,Y
9452335611,2018-02-28 11:29:17,2018-02-21 09:46:00,Hollywood,Florida,Medical  & prescriptions,Y
3182259659,2018-02-28 11:29:17,2018-02-28 09:20:00,Byron Center,Michigan,Other,Y
3475895203,2018-02-28 11:29:19,2018-02-28 11:12:00,Durham,North Carolina,Warranties  & protection plans,Y
2055673486,2018-02-28 11:29:20,2018-02-28 09:55:00,,Alabama,"Calls pretending to be government, businesses, or family and friends",Y
5085608939,2018-02-28 11:29:20,2017-02-27 10:51:00,woodstock,Georgia,No Subject Provided,Y
8324544524,2018-02-28 11:29:22,2018-02-24 10:25:00,TOMBALL,Texas,"Reducing your debt (credit cards, mortgage, student loans)",Y
9014930896,2018-02-28 11:29:22,2018-02-20 09:32:00,Olive Branch,Mississippi,"Reducing your debt (credit cards, mortgage, student loans)",N
4086927889,2018-02-28 11:29:23,2018-02-28 10:23:00,Madison,Wisconsin,Other,Y
7864468656,2018-02-28 11:29:26,2018-02-28 08:16:00,Sunrise,Florida,No Subject Provided,N
6234988720,2018-02-28 11:29:26,2018-02-28 09:18:00,,Arizona,Home improvement  & cleaning,N
8666600747,2018-02-28 11:29:28,2018-02-28 10:22:00,,Minnesota,Other,Y
3123867439,2018-02-28 11:29:32,2018-02-28 11:16:00,Bronx,New York,No Subject Provided,N
8477365341,2018-02-28 11:29:34,2018-02-27 13:14:00,Grayslake,Illinois,"Calls pretending to be government, businesses, or family and friends",Y
8549994407,2018-02-28 11:29:34,2018-02-27 15:13:00,Hibbing,Minnesota,Medical  & prescriptions,Y
7042750042,2018-02-28 11:29:37,2018-02-28 11:28:00,Advance,North Carolina,No Subject Provided,N
8456425563,2018-02-28 11:29:39,2018-02-28 10:55:00,Warwick,New York,No Subject Provided,Y
6192511792,2018-02-28 11:29:41,2018-02-28 09:17:00,DENVER,California,"Reducing your debt (credit cards, mortgage, student loans)",Y
2067878458,2018-02-28 11:29:42,2018-02-28 08:26:00,Vashon,Washington,No Subject Provided,Y
4407928335,2018-02-28 11:29:45,2018-02-27 15:59:00,owensboto,Kentucky,No Subject Provided,N
8436080776,2018-02-28 11:29:46,2018-02-28 09:56:00,Goose Creek,South Carolina,No Subject Provided,N
813647330,2018-02-28 11:29:47,2018-02-28 11:21:00,Ruskin,Florida,Home improvement  & cleaning,N
8667509185,2018-02-28 11:29:49,2018-02-28 10:28:00,harvest,Alabama,No Subject Provided,N
3476294862,2018-02-28 11:29:51,2018-02-28 10:27:00,,Texas,No Subject Provided,N
2144743368,2018-02-28 11:29:52,2018-02-28 10:24:00,,Texas,Dropped call or no message,Y
2179938521,2018-02-28 11:29:52,2018-02-26 18:59:00,Roscoe,Illinois,No Subject Provided,Y
2488736698,2018-02-28 11:29:52,2018-02-28 10:39:00,,Michigan,No Subject Provided,N
8562965095,2018-02-28 11:29:53,2018-02-28 11:03:00,Upper Gwynedd,Pennsylvania,"Reducing your debt (credit cards, mortgage, student loans)",Y
5036084115,2018-02-28 11:29:54,2018-02-28 00:00:00,,Washington,No Subject Provided,N
3128095907,2018-02-28 11:29:55,2018-02-15 11:38:00,Fairfield,Illinois,Dropped call or no message,Y
8443499434,2018-02-28 11:29:57,2018-02-27 17:45:00,Hot Springs Arkansas,Arkansas,Other,Y
2022410988,2018-02-28 11:30:00,2018-02-21 14:26:00,santa fe,New Mexico,"Calls pretending to be government, businesses, or family and friends",N
8476524019,2018-02-28 11:30:01,2018-02-28 10:26:00,Lake Zurich,Illinois,Vacation  & timeshares,Y
2052360013,2018-02-28 11:30:04,2018-02-27 17:59:00,Defiance,Alabama,No Subject Provided,Y
9802174265,2018-02-28 11:30:10,2018-02-27 14:29:00,Baytown,Texas,No Subject Provided,Y
5732869243,2018-02-28 11:30:11,2018-02-19 12:20:00,Poplar Bluff,Missouri,"Reducing your debt (credit cards, mortgage, student loans)",Y
4433382650,2018-02-28 11:30:13,2018-02-27 15:51:00,Bluffton,South Carolina,"Reducing your debt (credit cards, mortgage, student loans)",Y
3345856734,2018-02-28 11:30:14,2018-02-28 00:00:00,,Alabama,Dropped call or no message,N
2395918724,2018-02-28 11:30:20,2018-02-28 11:25:00,,Florida,No Subject Provided,N
2055672697,2018-02-28 11:30:20,2018-02-28 10:14:00,,Alabama,"Calls pretending to be government, businesses, or family and friends",Y
4159432878,2018-02-28 11:30:20,2018-02-28 11:27:00,,New Jersey,"Calls pretending to be government, businesses, or family and friends",Y
7206444460,2018-02-28 11:30:23,2018-02-24 09:40:00,,Colorado,No Subject Provided,Y
8455275065,2018-02-28 11:30:23,2018-02-28 11:20:00,New Windsor,New York,Dropped call or no message,Y
1806967856,2018-02-28 11:30:26,2018-02-28 11:24:00,Wilmington,Delaware,Medical  & prescriptions,N
9704599187,2018-02-28 11:30:27,2018-02-28 09:28:00,Sheridan,Colorado,No Subject Provided,N
4804821927,2018-02-28 11:30:29,2018-02-28 10:25:00,Mountain Home,Arkansas,Other,N
2158516454,2018-02-28 11:30:30,2018-02-28 11:28:00,Philadelphia,Pennsylvania,"Reducing your debt (credit cards, mortgage, student loans)",Y
7705369104,2018-02-28 11:30:30,2018-02-28 11:15:00,GAINESVILLE,Georgia,Warranties  & protection plans,Y
2255028834,2018-02-28 11:30:31,2018-02-27 14:22:00,,Illinois,"Reducing your debt (credit cards, mortgage, student loans)",Y
3054472924,2018-02-28 11:30:34,2018-02-28 11:07:00,Hialeah,Florida,Dropped call or no message,Y
9512041201,2018-02-28 11:30:35,2018-02-28 08:21:00,San Diego,California,"Reducing your debt (credit cards, mortgage, student loans)",Y
84791907018,2018-02-28 11:30:35,2018-01-31 09:46:00,Geneva,Illinois,"Reducing your debt (credit cards, mortgage, student loans)",Y
2702267790,2018-02-28 11:30:36,2018-02-19 11:19:00,Wetumpka,Alabama,Medical  & prescriptions,Y
2253380507,2018-02-28 11:30:37,2018-02-28 10:27:00,Baton Rouge,Louisiana,"Reducing your debt (credit cards, mortgage, student loans)",Y
3159900229,2018-02-28 11:30:38,2018-02-28 11:28:00,,Florida,Dropped call or no message,Y
9134883782,2018-02-28 11:30:41,2018-02-28 09:50:00,Roeland Park,Kansas,"Reducing your debt (credit cards, mortgage, student loans)",Y
3057873728,2018-02-28 11:30:41,2018-02-28 10:21:00,Oxford,Alabama,Medical  & prescriptions,N
9737683206,2018-02-28 11:30:41,2018-02-28 11:29:00,,New Jersey,Vacation  & timeshares,Y
7735933814,2018-02-28 11:30:42,2018-02-28 09:39:00,CHICAGO,Illinois,Medical  & prescriptions,Y
8454789925,2018-02-28 11:30:44,2018-02-27 14:43:00,Myrtle Beach,South Carolina,Computer  & technical support,Y
8018268530,2018-02-28 11:30:45,2018-02-27 13:17:00,,Utah,No Subject Provided,Y
2054068185,2018-02-28 11:30:46,2018-02-27 00:00:00,,Alabama,Home improvement  & cleaning,Y
9549052481,2018-02-28 11:30:48,2018-02-27 11:21:00,Sunrise,Florida,Dropped call or no message,Y
9083709213,2018-02-28 11:30:51,2018-02-28 11:23:00,Somers Point,New Jersey,Other,Y
8282306109,2018-02-28 11:30:53,2018-02-28 11:24:00,Fletcher,North Carolina,"Reducing your debt (credit cards, mortgage, student loans)",Y
3123925174,2018-02-28 11:30:53,2018-02-27 07:30:00,Thompsons Station,Tennessee,"Reducing your debt (credit cards, mortgage, student loans)",N
